# t Temp Pres Epot Etot
26.000000 2.005993 9.322776 -2490.501044 -986.006199
26.050000 1.984716 8.938112 -2529.492476 -1040.955154
26.100000 2.002167 9.527444 -2464.643615 -963.018370
26.150000 2.008343 8.629776 -2568.516377 -1062.259496
26.200000 2.001156 8.733368 -2553.495272 -1052.628180
26.250000 2.023156 8.999121 -2524.596428 -1007.229646
26.300000 1.992670 9.092933 -2508.518178 -1014.015823
26.350000 1.996071 9.255263 -2494.890121 -997.836875
26.400000 1.998918 9.395742 -2477.137762 -977.949518
26.450000 1.991881 9.145963 -2515.370384 -1021.459579
26.500000 2.000013 9.167294 -2524.250644 -1024.240569
26.550000 1.999835 9.040057 -2529.660509 -1029.784527
26.600000 1.999011 9.129665 -2514.349764 -1015.091813
26.650000 2.006637 8.890674 -2547.908061 -1042.930122
26.700000 1.999813 8.693325 -2575.071736 -1075.212126
26.750000 1.982133 9.584598 -2471.211457 -984.611527
26.800000 2.004844 9.183883 -2511.593882 -1007.961126
26.850000 1.987918 9.243799 -2506.468740 -1015.530084
26.900000 2.006300 9.322406 -2499.415850 -994.691184
26.950000 2.013014 9.055875 -2516.711062 -1006.950269
27.000000 1.976258 9.318380 -2495.158775 -1012.965457
27.050000 2.019232 9.196316 -2509.306918 -994.882636
27.100000 2.002345 9.005960 -2521.876702 -1020.117887
27.150000 1.997502 8.705164 -2555.166492 -1057.039788
27.200000 1.992864 9.192537 -2508.317679 -1013.669490
27.250000 2.012432 9.325786 -2504.754827 -995.430901
27.300000 1.990889 9.441312 -2490.309769 -997.143380
27.350000 2.009435 9.518595 -2477.802084 -970.726152
27.400000 2.009026 8.779786 -2556.063565 -1049.293857
27.450000 2.014703 9.086338 -2514.977369 -1003.950071
27.500000 1.978607 9.142939 -2513.894734 -1029.939597
27.550000 1.995162 9.302395 -2505.247342 -1008.875983
27.600000 2.004505 8.738922 -2571.657142 -1068.278359
27.650000 2.005875 8.607954 -2582.840345 -1078.434129
27.700000 1.995548 8.992942 -2530.939151 -1034.278259
27.750000 1.998204 8.758756 -2553.450591 -1054.797217
27.800000 2.012275 8.787479 -2543.560804 -1034.354293
27.850000 2.002976 8.697428 -2557.275827 -1055.043878
27.900000 1.993586 9.235071 -2499.840006 -1004.650150
27.950000 1.990502 8.935892 -2522.988004 -1030.111623
28.000000 1.995799 8.617529 -2564.518377 -1067.668829
28.050000 1.990557 8.984603 -2531.048722 -1038.131167
28.100000 1.986988 9.524035 -2463.085269 -972.844098
28.150000 1.998381 9.138792 -2505.237111 -1006.451136
28.200000 2.007462 8.944400 -2533.555785 -1027.958927
28.250000 2.014893 9.042719 -2520.468279 -1009.298667
28.300000 2.000637 9.361038 -2478.965598 -978.487699
28.350000 1.999392 8.961332 -2529.932806 -1030.388989
28.400000 1.998762 9.533168 -2470.853827 -971.782655
28.450000 2.015850 9.042720 -2532.712512 -1020.824650
28.500000 1.998651 9.230777 -2502.148719 -1003.160820
28.550000 1.991358 8.977783 -2526.590097 -1033.071959
28.600000 1.993670 9.185637 -2513.401357 -1018.149099
28.650000 2.034867 9.217939 -2512.582850 -986.432354
28.700000 2.003892 8.320015 -2600.781985 -1097.863112
28.750000 1.999805 8.048439 -2624.625039 -1124.771554
28.800000 1.976757 8.126347 -2622.579359 -1140.011451
28.850000 1.989716 9.068005 -2514.150004 -1021.862715
28.900000 2.000738 9.362208 -2485.983366 -985.429558
28.950000 1.993957 8.723027 -2569.804757 -1074.336717
29.000000 2.011017 9.061098 -2527.405690 -1019.142742
29.050000 2.010213 8.922043 -2535.095318 -1027.435736
29.100000 2.000615 8.718259 -2568.325698 -1067.864479
29.150000 2.014708 9.627214 -2460.686039 -949.655412
29.200000 2.012406 9.563377 -2470.271722 -960.967193
29.250000 1.989125 9.305886 -2504.888871 -1013.045460
29.300000 2.014675 9.295011 -2501.836477 -990.830351
29.350000 2.011791 9.563952 -2456.805874 -947.962993
29.400000 1.984493 9.889769 -2421.044011 -932.673988
29.450000 1.997869 9.184288 -2508.506066 -1010.104431
29.500000 2.010066 9.284040 -2487.931800 -980.382324
29.550000 1.994581 9.289277 -2497.601985 -1001.666372
29.600000 2.001875 9.536177 -2478.395402 -976.989303
29.650000 2.023630 9.223574 -2511.742965 -994.020334
29.700000 1.998283 8.532869 -2580.931644 -1082.219043
29.750000 2.019656 8.914335 -2533.208202 -1018.466194
29.800000 1.995843 8.444971 -2589.583841 -1092.701786
29.850000 1.999179 9.048839 -2521.951673 -1022.567720
29.900000 1.983719 9.073536 -2523.198253 -1035.408793
29.950000 2.015040 8.842753 -2555.521324 -1044.241555
30.000000 1.998289 5.616082 -2354.503831 -855.787138
30.050000 2.020956 5.370873 -2380.369776 -864.652769
30.100000 2.000656 4.976685 -2414.360533 -913.868358
30.150000 2.011619 4.884621 -2418.372582 -909.658042
30.200000 1.999915 4.920882 -2418.857061 -918.920639
30.250000 1.994270 5.135944 -2391.563360 -895.861146
30.300000 1.992557 5.348795 -2356.654150 -862.236360
30.350000 1.985018 5.308160 -2363.214751 -874.451128
30.400000 1.998776 5.147957 -2385.985663 -886.903766
30.450000 1.995010 5.329703 -2362.190560 -865.932874
30.500000 2.013774 5.487482 -2349.004910 -838.674679
30.550000 1.979139 5.414529 -2364.546269 -880.191690
30.600000 2.012885 5.299660 -2385.092372 -875.428387
30.650000 2.013635 4.886279 -2426.532276 -916.306247
30.700000 1.991818 5.069030 -2405.349037 -911.485463
30.750000 2.010521 6.071420 -2292.078206 -784.187287
30.800000 2.012228 4.964673 -2422.638829 -913.467947
30.850000 1.979636 4.719862 -2448.159298 -963.431992
30.900000 2.006451 5.086537 -2417.174802 -912.336192
30.950000 1.993331 5.069131 -2425.888432 -930.890427
31.000000 1.992271 5.376431 -2383.065389 -888.862060
31.050000 1.994539 5.715107 -2336.246976 -840.342654
31.100000 2.009610 5.579441 -2353.686927 -846.479282
31.150000 2.004591 4.927695 -2432.157331 -928.713917
31.200000 1.993159 5.161655 -2396.845239 -901.975638
31.250000 2.020755 5.060003 -2413.280823 -897.714352
31.300000 1.996303 5.313708 -2385.781349 -888.554294
31.350000 2.007940 5.501828 -2351.733287 -845.778641
31.400000 1.980130 5.112447 -2396.701262 -911.604018
31.450000 2.009571 5.333627 -2375.307049 -868.128792
31.500000 1.990741 5.609023 -2339.712257 -846.656369
31.550000 1.994495 5.493204 -2358.132357 -862.261196
31.600000 2.001866 5.157706 -2398.236391 -896.837070
31.650000 1.988248 5.239238 -2389.195136 -898.008762
31.700000 2.005951 5.436433 -2370.551629 -866.088311
31.750000 2.014747 5.535821 -2353.486894 -842.426841
31.800000 1.992843 5.278109 -2376.578522 -881.946205
31.850000 1.992408 5.609000 -2326.689827 -832.383468
31.900000 2.005610 5.046057 -2404.014622 -899.807392
31.950000 1.988077 5.059503 -2410.192319 -919.134791
32.000000 2.014259 5.396215 -2367.645389 -856.950798
32.050000 2.009190 5.350950 -2365.994598 -859.101728
32.100000 2.006488 5.524132 -2342.744830 -837.878808
32.150000 2.009863 5.125711 -2403.002508 -895.605139
32.200000 2.009765 5.517370 -2365.340017 -858.015906
32.250000 1.989297 5.674886 -2348.474616 -856.501740
32.300000 2.017067 5.250808 -2398.289126 -885.488614
32.350000 2.006011 5.071378 -2408.591867 -904.083474
32.400000 1.997139 4.940601 -2417.629370 -919.774837
32.450000 1.993808 5.199159 -2381.981610 -886.625598
32.500000 1.990396 5.304958 -2374.827009 -882.030141
32.550000 1.985248 5.609595 -2338.243548 -849.307784
32.600000 1.992509 5.639958 -2340.936923 -846.555288
32.650000 2.010178 5.221689 -2395.835864 -888.202627
32.700000 2.003167 5.127124 -2413.017446 -910.641847
32.750000 1.993701 5.524070 -2358.874725 -863.599151
32.800000 2.007801 4.877816 -2420.974190 -915.123116
32.850000 2.000351 4.800141 -2425.492926 -925.229498
32.900000 1.988889 5.257163 -2384.506794 -892.840108
32.950000 2.002027 6.100737 -2283.769796 -782.249395
33.000000 2.002482 5.141415 -2396.474376 -894.612819
33.050000 1.995808 5.295128 -2369.795120 -872.939051
33.100000 2.006895 5.148855 -2387.430750 -882.259468
33.150000 1.994224 5.224284 -2384.103214 -888.435507
33.200000 1.996700 6.088044 -2288.159899 -790.635037
33.250000 2.008287 5.707092 -2334.618736 -828.403682
33.300000 1.985675 5.990669 -2285.224205 -795.967633
33.350000 1.997195 5.448893 -2353.528092 -855.632151
33.400000 2.008600 5.193928 -2387.299726 -880.849686
33.450000 2.001140 5.143721 -2393.646419 -892.791423
33.500000 1.996084 5.269971 -2378.960534 -881.897655
33.550000 1.997374 5.298277 -2375.873398 -877.842566
33.600000 1.997837 5.311129 -2377.225404 -878.847875
33.650000 1.999693 5.558658 -2355.676259 -855.906264
33.700000 2.011450 5.273062 -2397.864786 -889.277602
33.750000 1.991103 5.786036 -2324.932868 -831.605533
33.800000 1.989885 5.789326 -2314.804498 -822.391031
33.850000 1.983082 5.361745 -2372.194190 -884.882654
33.900000 2.005970 5.213626 -2388.879081 -884.401423
33.950000 2.002398 5.121335 -2397.807960 -896.009525
34.000000 1.998834 5.038811 -2402.190015 -903.064884
34.050000 1.983140 4.970151 -2411.084953 -923.729925
34.100000 1.997491 5.265441 -2379.384134 -881.265953
34.150000 1.997929 5.268165 -2386.213609 -887.767178
34.200000 1.994428 5.569608 -2354.198599 -858.377479
34.250000 2.012787 5.481189 -2367.061732 -857.471773
34.300000 1.991551 5.519705 -2359.669486 -866.005883
34.350000 2.014022 5.448983 -2367.213604 -856.696743
34.400000 1.992519 5.765890 -2333.023377 -838.633846
34.450000 1.992438 5.383035 -2387.394362 -893.065950
34.500000 2.022962 6.075363 -2299.222063 -782.000909
34.550000 2.004296 5.465735 -2372.793100 -869.571081
34.600000 1.996800 5.463576 -2366.072886 -868.473186
34.650000 2.001359 5.166649 -2405.830274 -904.811334
34.700000 1.997977 5.788776 -2326.801804 -828.319332
34.750000 1.996428 5.220876 -2391.003444 -893.682600
34.800000 2.005915 5.372862 -2369.407137 -864.970554
34.850000 1.990488 5.437804 -2363.442950 -870.576814
34.900000 1.983553 5.325966 -2386.274642 -898.610038
34.950000 2.023094 4.990508 -2425.250011 -907.929427
35.000000 1.998554 4.775288 -2438.002113 -939.086490
35.050000 1.992153 5.207621 -2379.179566 -885.065064
35.100000 2.005245 4.924320 -2411.111584 -907.178030
35.150000 1.986926 5.187734 -2378.204737 -888.010379
35.200000 2.005968 5.161420 -2390.763790 -886.288012
35.250000 1.999139 5.379255 -2367.734330 -868.380357
35.300000 2.006527 5.320244 -2380.806664 -875.911573
35.350000 1.995657 5.566962 -2352.736139 -855.993046
35.400000 1.999914 5.343280 -2380.359618 -880.424287
35.450000 1.987657 4.985703 -2424.870493 -934.128026
35.500000 2.015186 5.492995 -2366.953739 -855.564417
35.550000 2.001416 5.247302 -2404.923996 -903.861962
35.600000 2.009817 5.694371 -2345.406382 -838.043735
35.650000 2.003587 5.384475 -2389.359545 -886.668948
35.700000 2.009281 5.480132 -2380.860882 -873.899759
35.750000 2.002061 5.157705 -2409.935389 -908.389500
35.800000 1.999202 4.596225 -2470.014649 -970.613328
35.850000 1.991252 4.922035 -2420.962335 -927.523271
35.900000 1.973780 5.542158 -2340.436378 -860.101425
35.950000 2.014870 5.068271 -2393.429962 -882.277686
36.000000 1.996182 4.958253 -2402.402142 -905.265888
36.050000 2.001395 5.010380 -2409.305042 -908.258938
36.100000 2.007147 5.638232 -2337.343187 -831.983030
36.150000 2.020231 4.617815 -2456.227195 -941.054145
36.200000 1.972389 4.976648 -2413.699621 -934.408083
36.250000 2.007025 5.268701 -2386.614872 -881.346399
36.300000 1.998457 5.084155 -2408.025588 -909.183182
36.350000 2.014691 4.878247 -2430.505170 -919.486932
36.400000 1.990179 5.168972 -2385.977742 -893.343713
36.450000 2.005356 5.481766 -2349.158266 -845.141157
36.500000 2.004057 5.543969 -2342.141511 -839.098619
36.550000 1.997069 5.449393 -2356.504819 -858.702914
36.600000 2.013197 5.266778 -2376.168844 -866.271319
36.650000 1.986349 5.003580 -2405.155487 -915.393863
36.700000 1.996577 5.601288 -2334.404541 -836.971434
36.750000 2.011261 5.578110 -2349.573419 -841.127747
36.800000 1.989776 6.186750 -2275.337397 -783.005546
36.850000 1.997151 5.281922 -2386.532923 -888.669943
36.900000 1.998385 5.827789 -2314.455305 -815.666222
36.950000 2.015489 5.260180 -2379.194684 -867.577577
37.000000 1.997863 5.044245 -2396.577296 -898.180190
37.050000 1.996021 4.994142 -2397.222068 -900.206271
37.100000 2.000357 5.184763 -2378.059177 -877.791378
37.150000 1.990447 5.246140 -2371.250072 -878.415158
37.200000 2.002427 4.956039 -2414.529182 -912.708614
37.250000 1.987651 5.376907 -2369.647330 -878.909053
37.300000 2.005794 5.500613 -2360.712206 -856.366591
37.350000 2.013324 5.949439 -2304.426624 -794.433400
37.400000 2.002806 5.288913 -2385.094998 -882.990439
37.450000 1.985836 5.460468 -2357.299652 -867.922634
37.500000 2.001047 2.760597 -2221.192617 -720.407472
37.550000 1.992724 2.860675 -2196.651236 -702.108374
37.600000 1.995377 3.216591 -2132.528896 -635.996189
37.650000 1.980709 3.206221 -2126.888308 -641.356669
37.700000 1.996617 3.093802 -2146.545506 -649.082668
37.750000 2.008291 3.005652 -2163.273374 -657.055400
37.800000 1.993506 3.130160 -2149.258193 -654.128439
37.850000 2.012328 2.927349 -2167.608181 -658.362083
37.900000 1.997691 2.872986 -2158.763293 -660.495256
37.950000 2.012079 2.326591 -2235.211635 -726.152504
38.000000 1.992004 2.956061 -2140.488792 -646.485737
38.050000 2.004950 2.908999 -2153.088329 -649.376109
38.100000 1.999144 3.105557 -2135.023279 -635.665479
38.150000 2.013305 2.788311 -2176.532223 -666.553238
38.200000 1.992889 2.818399 -2169.277713 -674.611026
38.250000 2.000969 3.043166 -2141.186209 -640.459516
38.300000 1.996166 2.745415 -2179.429240 -682.304599
38.350000 2.002111 3.145943 -2120.047223 -618.463759
38.400000 2.016724 3.054114 -2141.402040 -628.858792
38.450000 1.985498 3.423022 -2094.267907 -605.144262
38.500000 2.001945 3.267285 -2118.401539 -616.942504
38.550000 1.996498 3.277270 -2124.664463 -627.291037
38.600000 2.012210 3.128250 -2154.408949 -645.251373
38.650000 2.002761 3.428221 -2117.138896 -615.068373
38.700000 2.004306 3.368337 -2124.695326 -621.466062
38.750000 1.990794 3.126353 -2149.396355 -656.301040
38.800000 1.986338 3.125085 -2143.509942 -653.756454
38.850000 2.006545 2.937616 -2169.027211 -664.118827
38.900000 1.987142 3.035035 -2152.111477 -661.755057
38.950000 1.995609 3.279155 -2114.738512 -618.031441
39.000000 2.009986 2.596253 -2209.976637 -702.486818
39.050000 1.972223 3.177926 -2130.234000 -651.066671
39.100000 2.017344 2.982668 -2162.154786 -649.146968
39.150000 1.980786 3.309255 -2111.815682 -626.226202
39.200000 2.007467 3.442019 -2093.543836 -587.943566
39.250000 1.993376 2.848979 -2169.232818 -674.201009
39.300000 2.000811 3.192166 -2129.097650 -628.489462
39.350000 1.995333 3.761978 -2054.925753 -558.426147
39.400000 1.999096 3.288842 -2121.900485 -622.578363
39.450000 2.011706 3.044703 -2147.038146 -638.258824
39.500000 2.008432 2.709492 -2189.405327 -683.081471
39.550000 1.974620 3.132559 -2138.297249 -657.331970
39.600000 2.012146 3.605995 -2080.448181 -571.338834
39.650000 1.994025 2.801451 -2184.605206 -689.086581
39.700000 2.008644 2.923643 -2161.438196 -654.955282
39.750000 1.995703 2.861034 -2171.443316 -674.666323
39.800000 1.995038 3.135788 -2146.615890 -650.337414
39.850000 2.005970 3.403713 -2111.580482 -607.103181
39.900000 2.002428 2.962026 -2173.343011 -671.521740
39.950000 1.994625 3.189864 -2134.380730 -638.412086
40.000000 2.002725 2.783301 -2186.232052 -684.187968
40.050000 1.996769 3.131083 -2122.912939 -625.336371
40.100000 2.002796 3.455488 -2082.315902 -580.218777
40.150000 2.006842 3.401640 -2113.692028 -608.560761
40.200000 1.997757 3.296762 -2132.288364 -633.970846
